species,latitude,longitude,year,country,basis
Rhaphiolepis bibas,44.948089,4.844313,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.633272,3.03254,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.2225,2.343611,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.685783,5.2346,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.2367,-0.342281,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.563261,3.948245,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.815278,1.196389,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.593452,3.899245,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.666224,3.721249,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.597162,6.685773,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.948052,4.844288,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.263529,4.199319,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.848889,-0.58,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.117086,6.014133,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.490833,5.165556,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.430897,-0.070418,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.23666,-0.342282,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.614395,6.986287,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.61317,6.484142,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.727882,-0.389538,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.177365,0.696856,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.708333,7.285278,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.718165,2.895307,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.615026,3.87141,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.585006,3.851755,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.161392,-1.28207,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.057466,9.377676,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.825653,1.183788,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.423532,3.409346,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.751356,3.238859,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.282824,5.283267,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.462107,6.614014,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.239444,5.825833,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.69672,7.327771,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.463279,6.47601,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.582592,9.275192,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.327221,-0.374642,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.584465,-0.016306,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.713228,5.043761,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.585642,3.85267,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.696645,7.327699,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.457081,6.519867,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.146751,5.296198,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.509687,4.375541,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.674371,7.042319,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.825889,1.183082,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.904462,4.830239,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.65983,4.945476,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.842813,4.782877,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.771906,4.85217,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.128298,5.981242,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.771667,1.68643,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.241734,3.84503,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.46087,6.76467,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.368815,-1.431897,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.178922,5.696631,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.589709,6.934337,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.613198,8.958626,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.28274,5.534823,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.638313,3.882367,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.761305,-1.138669,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.814313,4.653876,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.634722,1.418611,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.675768,3.16958,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.886563,-0.678248,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.009348,3.054574,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.704483,0.091708,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.761359,-1.138714,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.2021,0.134307,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.348346,1.487261,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.245252,5.582589,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.251031,4.597109,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.744051,4.80318,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.806441,0.96147,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.002112,1.135385,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.947147,5.386858,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.395318,-1.158958,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.408382,6.063617,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.907865,5.918691,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.874109,4.353498,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.883046,5.371809,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.430733,-0.070406,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.40113,3.68533,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.633333,5.160556,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.567915,5.893386,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.188957,5.628448,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.510515,1.566493,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.894416,3.511801,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.560739,2.880437,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.216191,-0.62086,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.19811,6.050189,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.525686,5.083747,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.790677,4.809825,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.585241,4.694409,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.521648,0.358552,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.198028,6.050515,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.447613,1.438409,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.777632,1.62814,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.690506,3.580559,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.582374,7.112911,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.149444,-0.599167,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.811657,5.855089,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.918454,1.843252,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.128122,-1.127041,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.101768,1.114962,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.744192,4.803198,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.454864,5.417655,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.605631,3.027134,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.656724,-0.512785,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,41.845941,8.788525,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.460915,6.764648,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.237749,5.073038,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.607983,3.870645,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.90298,1.984028,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.637478,-0.200733,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.315018,-0.954258,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.330656,3.200879,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.430855,2.455145,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.22289,5.77999,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.832729,-0.645134,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.893637,4.956297,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.150925,6.342013,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.486406,4.688695,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.250973,2.64678,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.24792,2.213506,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.321342,3.309942,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.614159,3.868424,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.81665,-0.581347,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.848107,4.362368,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.857955,-1.24682,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.517487,5.457662,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.710621,7.330074,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.71087,7.322722,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.731097,4.80773,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.078765,4.566907,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.605579,3.0271,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.137037,8.596661,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.425736,6.732396,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.527318,6.445015,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.266008,5.406057,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.847068,1.056229,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.621434,6.963186,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.579423,1.282998,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.624289,6.694887,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.790858,4.809328,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.683655,7.167043,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.706017,0.374965,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.665661,1.374167,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.395362,3.674342,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.724649,-0.432954,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.82692,1.270237,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.91559,3.996037,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.405617,0.384655,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.735264,5.554749,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.591133,3.89601,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.774013,4.819414,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.12529,5.996342,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.631004,3.891802,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.601547,2.040071,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.67825,1.432368,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.115455,-0.780014,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.033778,1.172676,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.834734,1.145648,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.431292,6.711342,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.217007,0.436235,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,41.85914,8.796321,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.687806,3.842952,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.20533,6.548009,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.772947,-0.608495,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.785481,-0.34274,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.887441,3.106363,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.584103,1.489864,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.727168,7.242073,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.097892,5.957796,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.079403,1.517594,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.184884,6.529146,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.559485,1.474437,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.541039,5.446364,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.288903,5.362464,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.672688,6.944589,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.846825,0.563655,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.411742,5.03161,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.605247,0.19131,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.298847,-0.323819,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.276367,0.530869,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.742778,-1.085278,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.672727,6.944534,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.860012,5.018236,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.573278,6.977473,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.55613,7.008564,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.956397,0.920005,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.470974,6.466177,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.955556,-1.363333,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.714653,4.180603,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.859433,-0.495673,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.5436,6.260169,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.500278,6.700278,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.686323,1.416993,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.606212,1.498869,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.724517,-0.43307,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.829966,3.87976,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.761331,-1.138629,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.523051,-1.505708,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.936873,4.385605,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.445876,6.73895,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.576767,7.064083,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.234815,5.815755,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.325226,5.121602,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.920556,6.018889,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.133375,2.841869,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.159665,0.670886,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.390212,4.644062,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.032696,4.777191,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.195,6.0425,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.610183,6.970638,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.698333,4.834444,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.639975,2.952959,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.822222,5.043611,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.078889,2.785556,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.150628,6.382599,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.402192,3.683787,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.11831,-0.657285,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.426329,3.305831,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.619899,7.041857,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.469662,-1.418235,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.531264,2.959561,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.689984,-0.450224,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.827149,1.430221,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.74464,4.958726,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.925039,2.170208,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.594722,6.691944,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.328589,-0.369818,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.873889,7.11243,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.532146,5.465787,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.762188,4.823631,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.030582,0.835871,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.762688,4.823865,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.759013,-0.649485,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.202038,-1.448605,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.708565,2.986503,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.416423,5.01282,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.370757,9.492382,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.078898,4.827627,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.469402,4.252201,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.33607,-0.446919,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.079136,1.517242,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.801802,7.496683,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.677177,4.624895,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.527671,9.365755,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.315672,5.391034,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.859021,-0.564868,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.886017,1.37472,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.917432,3.040609,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.511235,4.994518,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.746899,9.434332,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.078865,4.827687,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.683719,7.167104,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.822876,7.197254,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.901464,-0.562662,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.135873,5.836588,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.650222,0.573366,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.934263,4.90606,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.139123,4.741097,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.697884,7.206172,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.59053,1.428538,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.601345,7.10948,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.29226,5.521449,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.760523,-0.648942,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.699883,-0.254072,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.766812,1.221106,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.220948,4.173292,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.357599,3.237986,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.705573,7.304429,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.655222,3.550194,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.881363,4.851622,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.548007,7.042027,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.793889,-0.607778,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.937225,-1.327442,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,44.055869,4.82969,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.914993,3.997578,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.59078,3.895573,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.738564,4.228058,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.223124,5.780672,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.758969,-0.649504,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,42.589342,2.866266,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.196006,6.633975,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.600586,3.882281,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.691664,5.495517,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,45.90925,4.744517,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.862778,0.111389,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.93431,4.906171,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.154675,6.483772,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.168533,-0.532033,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,43.881851,-0.46642,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.825378,2.247931,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.901257,2.331534,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.842212,2.227119,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.755846,2.217377,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.943374,1.987815,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.119755,-1.701166,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.824858,2.252758,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.074116,-1.709316,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.784538,2.616038,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.846295,2.429455,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,47.659613,-2.078022,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,47.10053,2.486631,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.951086,2.544324,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,46.992722,-1.83348,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,47.253889,-2.253611,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.824612,2.251233,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,50.629482,3.089428,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.82497,2.25303,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.824955,2.252922,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.843611,2.360556,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.824624,2.252996,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,49.637577,-1.601284,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,47.618775,-2.824742,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.705236,2.503935,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.891266,2.304922,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,47.909989,1.939055,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.667256,-3.89397,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.860178,2.192679,2021,FR,HUMAN_OBSERVATION
Rhaphiolepis bibas,48.840833,2.278056,2021,FR,HUMAN_OBSERVATION
